date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:54:28	99123/99123	---M--	200	added ('OK')	image/jpeg	etag:%2282180718-1768078472;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/1000196479-1024x768.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/1000196479-1024x768.jpg	(from https://www.sabourg.com/2025/05/06/le-prince-abbe-giovanni-luca-present-a-la-ceremonie-dinvestiture-du-nouveau-president-elu-du-gabon-brice-clotaire-oligui-nguema/)
22:54:28	2729/2729	---M-Z	200	added ('OK')	application/json	etag:%224541-1768078472;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2025%2F04%2F22%2Fpapa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedd219.json	(from https://www.sabourg.com/2025/04/22/papa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie/)
22:54:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:32%20GMT	https://www.sabourg.com/?p=1320	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index1e77.html	(from https://www.sabourg.com/2025/05/06/le-prince-abbe-giovanni-luca-present-a-la-ceremonie-dinvestiture-du-nouveau-president-elu-du-gabon-brice-clotaire-oligui-nguema/)
22:54:28	2908/2908	---M-Z	200	added ('OK')	text/xml	etag:%224542-1768078473;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2025%2F04%2F22%2Fpapa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedace3	(from https://www.sabourg.com/2025/04/22/papa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie/)
22:54:28	5253/5253	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:33%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1309	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1309.json	(from https://www.sabourg.com/2025/04/22/papa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie/)
22:54:29	533250/533250	---M--	200	added ('OK')	image/jpeg	etag:%2282180729-1768078473;;;%22	https://www.sabourg.com/wp-content/uploads/2025/04/pope-francis-707390_1920.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/04/pope-francis-707390_1920.jpg	(from https://www.sabourg.com/2025/04/22/papa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie/)
22:54:29	79423/79423	---M--	200	added ('OK')	image/jpeg	etag:%2282180730-1768078473;;;%22	https://www.sabourg.com/wp-content/uploads/2025/04/pope-5678517_1280-731x1024.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/04/pope-5678517_1280-731x1024.jpg	(from https://www.sabourg.com/2025/04/22/papa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie/)
22:54:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:33%20GMT	https://www.sabourg.com/?p=1309	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/indexdc32.html	(from https://www.sabourg.com/2025/04/22/papa-francis-a-laisse-un-signe-indelible-de-paix-de-justice-et-de-misericordie/)
22:54:29	2853/2853	---M-Z	200	added ('OK')	application/json	etag:%224543-1768078474;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2024%2F05%2F05%2Fpresentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embeddbbe.json	(from https://www.sabourg.com/2024/05/05/presentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques/)
22:54:29	3032/3032	---M-Z	200	added ('OK')	text/xml	etag:%224544-1768078474;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2024%2F05%2F05%2Fpresentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embede99e	(from https://www.sabourg.com/2024/05/05/presentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques/)
22:54:30	3790/3790	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:34%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1190	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1190.json	(from https://www.sabourg.com/2024/05/05/presentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques/)
22:54:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:35%20GMT	https://www.sabourg.com/?p=1190	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index0959.html	(from https://www.sabourg.com/2024/05/05/presentation-officielle-de-la-fondation-numerique-et-emission-de-144-000-unites-numeriques/)
22:54:30	2807/2807	---M-Z	200	added ('OK')	application/json	etag:%224545-1768078475;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2024%2F06%2F24%2Frencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedb5df.json	(from https://www.sabourg.com/2024/06/24/rencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca/)
22:54:30	2986/2986	---M-Z	200	added ('OK')	text/xml	etag:%224546-1768078475;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2024%2F06%2F24%2Frencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedae4e	(from https://www.sabourg.com/2024/06/24/rencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca/)
22:54:31	5361/5361	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:35%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1133	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1133.json	(from https://www.sabourg.com/2024/06/24/rencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca/)
22:54:31	47707/47707	---M--	200	added ('OK')	image/jpeg	etag:%2282180731-1768078475;;;%22	https://www.sabourg.com/wp-content/uploads/2024/06/Immagine-WhatsApp-2024-06-27-ore-20.09.18_9fef06c6-1-780x470.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2024/06/Immagine-WhatsApp-2024-06-27-ore-20.09.18_9fef06c6-1-780x470.jpg	(from https://www.sabourg.com/2024/06/24/rencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca/)
22:54:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:36%20GMT	https://www.sabourg.com/?p=1133	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/indexa6f6.html	(from https://www.sabourg.com/2024/06/24/rencontre-au-vatican-de-son-altesse-reverendissime-le-prince-abbe-giovanni-luca/)
22:54:31	2638/2638	---M-Z	200	added ('OK')	application/json	etag:%224547-1768078476;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2023%2F11%2F19%2Fconference-historique-sur-st-martin-de-tours-et-la-charite%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embedf8ca.json	(from https://www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/)
22:54:32	74195/74195	---M-Z	200	added ('OK')	text/html	etag:%224321-1768058521;gz%22	https://www.sabourg.com/it/2023/11/19/conferenza-storica-dal-tema-san-martino-di-tours-e-la-carita/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2023/11/19/conferenza-storica-dal-tema-san-martino-di-tours-e-la-carita/index.html	(from https://www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/)
22:54:32	72232/72232	---M-Z	200	added ('OK')	text/html	etag:%224039-1767783451;gz%22	https://www.sabourg.com/en/2025/10/08/historical-conference-on-the-theme-of-saint-martin-of-tours-and-charity/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/en/2025/10/08/historical-conference-on-the-theme-of-saint-martin-of-tours-and-charity/index.html	(from https://www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/)
22:54:32	2817/2817	---M-Z	200	added ('OK')	text/xml	etag:%224548-1768078476;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2023%2F11%2F19%2Fconference-historique-sur-st-martin-de-tours-et-la-charite%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed1ded	(from https://www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/)
22:54:32	2125/2125	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:37%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1150	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1150.json	(from https://www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/)
22:54:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:37%20GMT	https://www.sabourg.com/?p=1150	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index8b53.html	(from https://www.sabourg.com/2023/11/19/conference-historique-sur-st-martin-de-tours-et-la-charite/)
22:54:32	2434/2434	---M-Z	200	added ('OK')	application/json	etag:%224549-1768078477;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2023%2F10%2F02%2Fconference-il-grange%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embeddf0e.json	(from https://www.sabourg.com/2023/10/02/conference-il-grange/)
22:54:33	73657/73657	---M-Z	200	added ('OK')	text/html	etag:%224052-1767785986;gz%22	https://www.sabourg.com/it/2023/09/29/conferenza-il-grange-della-principaute-du-sabourg/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2023/09/29/conferenza-il-grange-della-principaute-du-sabourg/index.html	(from https://www.sabourg.com/2023/10/02/conference-il-grange/)
22:54:33	2613/2613	---M-Z	200	added ('OK')	text/xml	etag:%224550-1768078477;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2023%2F10%2F02%2Fconference-il-grange%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed4908	(from https://www.sabourg.com/2023/10/02/conference-il-grange/)
22:54:33	71505/71505	---M-Z	200	added ('OK')	text/html	etag:%224021-1767771567;gz%22	https://www.sabourg.com/en/2025/10/08/conference-the-grange-of-the-principality-of-sabourg/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/en/2025/10/08/conference-the-grange-of-the-principality-of-sabourg/index.html	(from https://www.sabourg.com/2023/10/02/conference-il-grange/)
22:54:33	2006/2006	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:38%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1153	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1153.json	(from https://www.sabourg.com/2023/10/02/conference-il-grange/)
22:54:34	3194/3194	---M-Z	200	added ('OK')	application/json	etag:%224551-1768078478;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2023%2F05%2F31%2Fla-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed6a9d.json	(from https://www.sabourg.com/2023/05/31/la-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux/)
22:54:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:38%20GMT	https://www.sabourg.com/?p=1153	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index3f85.html	(from https://www.sabourg.com/2023/10/02/conference-il-grange/)
22:54:34	75857/75857	---M-Z	200	added ('OK')	text/html	etag:%224272-1768006363;gz%22	https://www.sabourg.com/it/2023/05/31/principato-del-sabourg-dal-1261-e-il-primo-stato-monastico-della-storia-dellumanita-governato-da-religiosi-eletti-da-altri-religiosi/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2023/05/31/principato-del-sabourg-dal-1261-e-il-primo-stato-monastico-della-storia-dellumanita-governato-da-religiosi-eletti-da-altri-religiosi/index.html	(from https://www.sabourg.com/2023/05/31/la-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux/)
22:54:34	3391/3391	---M-Z	200	added ('OK')	text/xml	etag:%224552-1768078478;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2023%2F05%2F31%2Fla-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed29ec	(from https://www.sabourg.com/2023/05/31/la-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux/)
22:54:34	2430/2430	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:39%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1156	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1156.json	(from https://www.sabourg.com/2023/05/31/la-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux/)
22:54:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:39%20GMT	https://www.sabourg.com/?p=1156	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/indexe196.html	(from https://www.sabourg.com/2023/05/31/la-principaute-du-sabourg-est-depuis-1261-le-premier-etat-monastique-de-lhistoire-de-lhumanite-gouverne-par-des-religieux-elus-par-dautres-religieux/)
22:54:35	2547/2547	---M-Z	200	added ('OK')	application/json	etag:%224553-1768078479;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2022%2F09%2F02%2Fseborga-entre-mythe-histoire-et-realite%2F	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed558b.json	(from https://www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/)
22:54:35	73705/73705	---M-Z	200	added ('OK')	text/html	etag:%224029-1767775768;gz%22	https://www.sabourg.com/it/2022/10/02/seborga-tra-mito-storia-e-realta/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/it/2022/10/02/seborga-tra-mito-storia-e-realta/index.html	(from https://www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/)
22:54:35	2726/2726	---M-Z	200	added ('OK')	text/xml	etag:%224554-1768078479;gz%22	https://www.sabourg.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sabourg.com%2F2022%2F09%2F02%2Fseborga-entre-mythe-histoire-et-realite%2F&format=xml	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/oembed/1.0/embed22ce	(from https://www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/)
22:54:35	2073/2073	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:39%20GMT	https://www.sabourg.com/wp-json/wp/v2/posts/1161	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/posts/1161.json	(from https://www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/)
22:54:35	540351/540351	---M--	200	added ('OK')	image/png	etag:%2282180733-1768078480;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/video-8.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/video-8.png	(from https://www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/)
22:54:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2010%20Jan%202026%2020:54:40%20GMT	https://www.sabourg.com/?p=1161	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/index78e6.html	(from https://www.sabourg.com/2022/09/02/seborga-entre-mythe-histoire-et-realite/)
22:54:36	636/636	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:40%20GMT	https://www.sabourg.com/wp-json/wp/v2/categories/115	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/categories/115.json	(from https://www.sabourg.com/category/charite/)
22:54:36	6279/6279	---M-Z	200	added ('OK')	application/rss+xml	etag:%22c60a512227704ae9c3c534a0f7582efb%22	https://www.sabourg.com/category/charite/feed/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/charite/feed/index.html	(from https://www.sabourg.com/category/charite/)
22:54:36	12663/12663	---M--	200	added ('OK')	image/jpeg	etag:%2282180734-1768078481;;;%22	https://www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-07-ore-14.21.02_af685c2b-390x220.jpg	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/05/Immagine-WhatsApp-2025-05-07-ore-14.21.02_af685c2b-390x220.jpg	(from https://www.sabourg.com/category/charite/)
22:54:37	675/675	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:41%20GMT	https://www.sabourg.com/wp-json/wp/v2/categories/59	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/categories/59.json	(from https://www.sabourg.com/category/communiques-officiels/)
22:54:37	21960/21960	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c60a512227704ae9c3c534a0f7582efb%22	https://www.sabourg.com/category/communiques-officiels/feed/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/communiques-officiels/feed/index.html	(from https://www.sabourg.com/category/communiques-officiels/)
22:54:37	97907/97907	---M--	200	added ('OK')	image/png	etag:%2282180735-1768078481;;;%22	https://www.sabourg.com/wp-content/uploads/2023/12/video2-390x220.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2023/12/video2-390x220.png	(from https://www.sabourg.com/category/communiques-officiels/)
22:54:37	116731/116731	---M--	200	added ('OK')	image/png	etag:%2282180736-1768078482;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/video-3-390x220.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/video-3-390x220.png	(from https://www.sabourg.com/category/communiques-officiels/)
22:54:38	117141/117141	---M--	200	added ('OK')	image/png	etag:%2282180737-1768078482;;;%22	https://www.sabourg.com/wp-content/uploads/2025/03/video4-390x220.png	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-content/uploads/2025/03/video4-390x220.png	(from https://www.sabourg.com/category/communiques-officiels/)
22:54:38	74340/74340	---M-Z	200	added ('OK')	text/html	etag:%224028-1767774910;gz%22	https://www.sabourg.com/2023/12/13/intronisations-officielles-de-la-fete-nationale-2023/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2023/12/13/intronisations-officielles-de-la-fete-nationale-2023/index.html	(from https://www.sabourg.com/category/communiques-officiels/)
22:54:38	681/681	---M-Z	200	added ('OK')	application/json	date:Sat,%2010%20Jan%202026%2020:54:42%20GMT	https://www.sabourg.com/wp-json/wp/v2/categories/75	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/wp-json/wp/v2/categories/75.json	(from https://www.sabourg.com/category/conferences-officielles/)
22:54:38	3176/3176	---MCZ	200	added ('OK')	application/rss+xml	etag:%22c60a512227704ae9c3c534a0f7582efb%22	https://www.sabourg.com/category/conferences-officielles/feed/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/category/conferences-officielles/feed/index.html	(from https://www.sabourg.com/category/conferences-officielles/)
22:54:38	73628/73628	---M-Z	200	added ('OK')	text/html	etag:%224004-1767763985;gz%22	https://www.sabourg.com/2023/09/29/conseil-des-dicasteres-2023/	C:/My%20Web%20Sites/https___www.sabourg.com_/www.sabourg.com/2023/09/29/conseil-des-dicasteres-2023/index.html	(from https://www.sabourg.com/category/communiques-officiels/)
